Name,Description,Size,Script: On Execute,Gadget,Slots,NEED TOTAL?,Colour,Upgrade,Weaken,Alternate Status Trigger,SFX,Uses?,Cast Backwards?,Single use?,Tags,Witch Spell,Script: Before Combat,Script: After Combat,Script: Before Start Turn,Script: On Start Turn,Script: On any equipment use,Script: On any countdown reduce,Script: End Turn,Script: Before execute,Script: On Snap,Script: On Fury,Script: On Dodge
Ale Bat_upgraded,Take [sword]<d6> damage. 1st|move each turn is reversed.,2,attackself(d); sfxdamage(self[;]d);,Drunken Boxing,NORMAL|FREE3,,ORANGE,,,,,0,YES,NO,,,,,,e.animate(~flashandshake~); inflictself(~reversenexttarget~);,,,,,,,
Ale Bat_downgraded,Do [sword]<d6> damage. 1st|move each turn is reversed.,2,attack(d); sfxdamage(target[;]d);,Drunken Boxing,NORMAL,,ORANGE,,,,,0,NO,NO,,,,,,e.animate(~flashandshake~); inflictself(~reversenexttarget~);,,,,,,,
Gravity,Inflict [weaken]1[;] get a lower dice|[gray](Reuseable),1,givedice(rand([1[;]2[;]3[;]4[;]5[;]6].splice(0[;]d - 1))); inflict(WEAKEN);,Mirror Smash,REQUIRE6,,ORANGE,increaserange,change_power,,_weaken,-1,NO,NO,,1,,,,,,,,,,,givedice(rand([1[;]2[;]3[;]4[;]5[;]6].splice(0[;]d - 1)));
Gravity_downgraded,Get a lower dice|[gray](Reuseable),1,givedice(rand([1[;]2[;]3[;]4[;]5[;]6].splice(0[;]d - 1)));,Mirror Smash,REQUIRE6,,ORANGE,,,,_weaken,-1,YES,NO,,,,,,,,,,,,,
Russian Roulette,Do [sword]<double> damage to|either you or the enemy,1,if(e.castdirection == -1) { attackself(d * 2); sfxdamage(self[;]d * 2); } else { attack(d * 2); sfxdamage(target[;]d * 2); },Drunken Boxing,NORMAL,,RED,add3,change_function,,,0,NO,NO,,,,,,,,,,var odds = 50; if(getstatusself(~luck~) > 0){ odds = 100; } else if(getstatusself(~luck+~) > 0){ odds = 100; } if(!chance(odds)) { e.castdirection = -1; } else { e.castdirection = 1; },,,if(e.castdirection == -1) { attackself(d * 2); sfxdamage(self[;]d * 2); }
Russian Roulette_downgraded,Do [sword]<double> damage to yourself,1,attackself(d * 2); sfxdamage(self[;]d * 2);,Drunken Boxing,NORMAL,,RED,,,,,0,YES,NO,,,,,,,,,,,,,
Scrap Crystal,Recover [heal]3 health|(Always offered as scrap),1,attackself(-3);,Rejuvenate,MIN4,,GRAY,change_power,complicate,,_heal,0,YES,NO,appearsforparts,,,,,,,,,,,,
Scrap Crystal_upgraded,Recover [heal]3 health|(Always offered as scrap)|,1,attackself(-3);,Rejuvenate,MIN4,,GRAY,,,,_heal,2,YES,NO,appearsforparts,,,,,,,,,,,,
Scrap Crystal_downgraded,Recover [heal]3 health|(Always offered as scrap),1,attackself(-3);,Rejuvenate,REQUIRE5,,GRAY,,,,_heal,0,YES,NO,appearsforparts,,,,,,,,,,,,
Scraptula,Flip a dice upside down|(Always offered as scrap),1,givedice(7-d);,Parity Flip,RANGE25,,GRAY,simplify,change_power,,none,0,YES,NO,appearsforparts,,,,,,,,,,,,
Scraptula_downgraded,Flip a dice upside down|(Always offered as scrap),1,givedice(7-d);,Parity Flip,RANGE45,,GRAY,,,,none,0,YES,NO,appearsforparts,,,,,,,,,,,,
Scrap Lamp,Stash a <slotdoubles>[;] return both dice|(Always offered as scrap),1,inflictself(~stash~+d); inflictself(~lantern~); givedice([d[;]d]);,Light Switch,DOUBLES|DOUBLES,,GRAY,change_power,change_power,,,0,YES,NO,appearsforparts,,,,,,,,,,,,
Scrap Lamp_upgraded,Stash higher dice[;] return both|(Always offered as scrap),1,inflictself(~lantern~); if(actualdice[0].basevalue > actualdice[1].basevalue) { inflictself(~stash~+(actualdice[0].basevalue)); } else { inflictself(~stash~+(actualdice[1].basevalue)); } givedice([for(dice in actualdice) dice.basevalue]);,Light Switch,NORMAL|NORMAL,8,GRAY,,,,,0,YES,NO,appearsforparts,,,,,,,,,,,,
Scrap Lamp_downgraded,Stash a <slotdoubles>[;] return a dice|(Always offered as scrap),1,inflictself(~stash~+d); inflictself(~lantern~); givedice(d);,Light Switch,DOUBLES|DOUBLES,,GRAY,,,,,0,YES,NO,appearsforparts,,,,,,,,,,,,
Scrapstick,Burn self[;] do [fire]3 dmg|(Always offered as scrap)|,1,var oldburn = 0; var oldaltburn = 0; if(self.status.length > 0) { for(stat in self.status) { if(stat.type == ~fire~) { oldburn = stat.value; } if(stat.type == ~alternate_fire~) { oldaltburn = stat.value; } } } inflictself(FIRE); sfxdamage(target[;]3); attack(3[;]FIRE); var inflictwhat = ~~; for(stat in self.status) { if(stat.type == ~fire~ && stat.value != oldburn) { inflictwhat = stat.type; } if(stat.type == ~alternate_fire~ && stat.value != oldaltburn) { inflictwhat = stat.type; } } if(inflictwhat != ~~) { var dicelist = []; for(mydice in self.dicepool) { if(mydice.available() && mydice.burn != true && mydice.alternateburn != true) { dicelist.push(mydice); } } if(dicelist.length > 0) { shuffle(dicelist); dicelist[0].animate(inflictwhat); } if(self.status.length > 0) { for(stat in self.status) { if(stat.type == inflictwhat) { stat.value--; } } } } /*-we walked in?*/,Blowtorch,EVEN,,GRAY,change_power,change_power,,,-1,NO,NO,appearsforparts,,,,,,,,,,,,
Scrapstick_upgraded,Do [fire]3 damage|(Always offered as scrap)|,1,sfxdamage(target[;]3); attack(3[;]FIRE);,Blowtorch,EVEN,,GRAY,,,,,-1,NO,NO,appearsforparts,,,,,,,,,,,,
Scrapstick_downgraded,Burn self twice[;] do [fire]3 dmg|(Always offered as scrap)|,1,var oldburn = 0; var oldaltburn = 0; if(self.status.length > 0) { for(stat in self.status) { if(stat.type == ~fire~) { oldburn = stat.value; } if(stat.type == ~alternate_fire~) { oldaltburn = stat.value; } } } inflictself(FIRE[;]2); sfxdamage(target[;]3); attack(3[;]FIRE); var inflictwhat = ~~; for(stat in self.status) { if(stat.type == ~fire~ && stat.value != oldburn) { inflictwhat = stat.type; } if(stat.type == ~alternate_fire~ && stat.value != oldaltburn) { inflictwhat = stat.type; } } if(inflictwhat != ~~) { var dicelist = []; for(mydice in self.dicepool) { if(mydice.available() && mydice.burn != true && mydice.alternateburn != true) { dicelist.push(mydice); } } if(dicelist.length > 0) { shuffle(dicelist); dicelist[0].animate(inflictwhat); } if(dicelist.length > 1) { dicelist[1].animate(inflictwhat[;]0.2); } if(self.status.length > 0) { for(stat in self.status) { if(stat.type == inflictwhat) { stat.value -= 2; } } } },Blowtorch,EVEN,,GRAY,,,,,-1,NO,NO,appearsforparts,,,,,,,,,,,,
Scrapsies,In [jinx]<d6> turns[;] do [sword]<triple>|(Always offered as scrap),1,jinx(~Scrapsies~[;]~take [sword]%VAR% damage~[;]~Take [sword]%VAR% damage~[;]~attack(%VAR%); sfxdamage(null[;]%VAR%);~[;]target[;]self[;]d[;](d * 3)); sfx(~_thinghappens~);,Drunken Boxing,MAX3,,GRAY,change_power,change_power,,none,0,NO,NO,appearsforparts,,,,,,,,,,,,
Scrapsies_upgraded,In [jinx]2 turns[;] do [sword]<triple>|(Always offered as scrap),1,jinx(~Scrapsies+~[;]~take [sword]%VAR% damage~[;]~Take [sword]%VAR% damage~[;]~attack(%VAR%); sfxdamage(null[;]%VAR%);~[;]target[;]self[;]2[;](d * 3)); sfx(~_thinghappens~);,Drunken Boxing,MAX3,,GRAY,,,,none,0,NO,NO,appearsforparts,,,,,,,,,,,,
Scrapsies_downgraded,In [jinx]<d6> turns[;] do [sword]<double>|(Always offered as scrap),1,jinx(~Scrapsies-~[;]~take [sword]%VAR% damage~[;]~Take [sword]%VAR% damage~[;]~attack(%VAR%); sfxdamage(null[;]%VAR%);~[;]target[;]self[;]d[;](d * 2)); sfx(~_thinghappens~);,Drunken Boxing,MAX3,,GRAY,,,,none,0,NO,NO,appearsforparts,,,,,,,,,,,,
Scrap Slingshot,Do [sword]<double>[;] get a new dice|(Always offered as scrap),1,attack(d * 2); givedice();,Gadget Roll,MAX2,,GRAY,change_power,change_power,,,0,NO,NO,appearsforparts,,,,,,,,,,,,
Scrap Slingshot_upgraded,Do [sword]4[;] get a new dice|(Always offered as scrap),1,attack(4); givedice();,Gadget Roll,MAX2,,GRAY,,,,,0,NO,NO,appearsforparts,,,,,,,,,,,,
Scrap Slingshot_downgraded,Get a new dice|(Always offered as scrap),1,givedice();,Gadget Roll,MAX2,,GRAY,,,,,0,NO,NO,appearsforparts,,,,,,,,,,,,
Scrap Trap,Lock dice that roll <d6>|(Always offered as scrap),1,inflict(~counter_~ + d);,Copyright Strike,ODD,,GRAY,simplify,change_function,,,0,NO,NO,appearsforparts,,,,,,,,,,,,
Scrap Trap_downgraded,Lock dice that roll 3|(Always offered as scrap),1,inflict(~counter_3~);,Copyright Strike,ODD,,GRAY,,,,,0,NO,NO,appearsforparts,,,,,,,,,,,,
Hall of Daggers,[]+[sword]<d6> damage this fight|([sword]<var:hallofdaggersdmg> damage),2,self.setvar(~hallofdaggersdmg~|self.getvar(~hallofdaggersdmg~) + d); sfx(~upgradeequipment~);,Infinity Mirror,MAX3,,RED,,,,,,YES,,excludefromrandomlists,,,self.setvar(~hallofdaggersdmg~|0);,,if(e.availablethisturn && self.getvar(~hallofdaggersdmg~) > 0) { e.animate(~flashandshake~); attack(self.getvar(~hallofdaggersdmg~)); sfxdamage(target|self.getvar(~hallofdaggersdmg~)); },,,,,,,
Bulletproof Glass,Lose a dice this fight|Gain [shield]<d6> now[;] and each turn,1,if((self.dice + self.extradice + self.bonusdice) > 1) { inflictself(SHIELD|d); self.extradice--; inflictself(~ncr_lingeringshield~|d); sfx(~_survive~); } else { self.textparticle(~No effect!~); },Retreat,MAX3,,ORANGE,increaserange,decreaserange,,,,YES,,,,,,,,,,,,,,
Buzzsaw,Combine dice[;]|split total in 4,1,if(d > 3) { var dicetogive = []; var options = [1|2|3|4|5|6]; var t = d; while(t - 3 < options.length) { options.pop(); } var r1 = rand(options); while(chance((r1 * r1) * 2.5)) { r1 = rand(options); } t -= r1; while(t - 2 < options.length) { options.pop(); } var r2 = rand(options); while(chance((r2 * r2) * 1.6666)) { r2 = rand(options); } t -= r2; while(t - 1 < options.length) { options.pop(); } var r3 = rand(options); while(chance((r3 * r3) * 0.8333)) { r3 = rand(options); } t -= r3; while(t < options.length) { options.pop(); } var r4 = options[options.length - 1]; t -= r4; dicetogive = [r1|r2|r3|r4]; shuffle(dicetogive); givedice(dicetogive|~splitdice~); } else { givedice([for(dice in actualdice) dice.basevalue]); self.textparticle(~no~); },Razor Blade,MIN3|MIN3,,GREEN,change_power,change_power,,none,0,YES,NO,,,,,,,,,,,,,
Buzzsaw_upgraded,Combine dice[;]|split total in 6,1,if(d > 5) { var dicetogive = []; var options = [1|2|3|4|5|6]; var t = d; while(t - 5 < options.length) { options.pop(); } var r1 = rand(options); while(chance((r1 * r1) * 2.5)) { r1 = rand(options); } t -= r1; while(t - 4 < options.length) { options.pop(); } var r2 = rand(options); while(chance((r2 * r2) * 2)) { r2 = rand(options); } t -= r2; while(t - 3 < options.length) { options.pop(); } var r3 = rand(options); while(chance((r3 * r3) * 1.5)) { r3 = rand(options); } t -= r3; while(t - 2 < options.length) { options.pop(); } var r4 = rand(options); while(chance((r4 * r4) * 1)) { r4 = rand(options); } t -= r4; while(t - 1 < options.length) { options.pop(); } var r5 = rand(options); while(chance((r5 * r5) * 0.5)) { r5 = rand(options); } t -= r5; while(t < options.length) { options.pop(); } var r6 = options[options.length - 1]; t -= r6; dicetogive = [r1|r2|r3|r4|r5|r6]; shuffle(dicetogive); givedice(dicetogive); } else { givedice(actualdice|~splitdice~); self.textparticle(~too lazy 4 this~); },Razor Blade,MIN3|MIN3|MIN3,,GREEN,,,,none,0,YES,NO,,,,,,,,,,,,,
Buzzsaw_downgraded,Combine dice[;]|split total in 4,1,if(d > 3) { var dicetogive = []; var options = [1|2|3|4|5|6]; var t = d; while(t - 3 < options.length) { options.pop(); } var r1 = rand(options); while(chance((r1 * r1) * 2.5)) { r1 = rand(options); } t -= r1; while(t - 2 < options.length) { options.pop(); } var r2 = rand(options); while(chance((r2 * r2) * 1.6666)) { r2 = rand(options); } t -= r2; while(t - 1 < options.length) { options.pop(); } var r3 = rand(options); while(chance((r3 * r3) * 0.8333)) { r3 = rand(options); } t -= r3; while(t < options.length) { options.pop(); } var r4 = options[options.length - 1]; t -= r4; dicetogive = [r1|r2|r3|r4]; shuffle(dicetogive); givedice(dicetogive|~splitdice~); } else { givedice([for(dice in actualdice) dice.basevalue]); self.textparticle(~no~); },Razor Blade,MIN5|MIN5,,GREEN,,,,none,0,YES,NO,,,,,,,,,,,,,
Tear Down This Wall,Do [sword]<d6> damage. On even[;]|set a random dice to <d6>,2,attack(d); sfxdamage(target|d); if(d % 2 == 0) { var dicelist = []; for (mydice in self.dicepool){ if (mydice.available() && mydice.basevalue != d){ dicelist.push(mydice); } } if(dicelist.length > 0) { shuffle(dicelist); dicelist[0].animatereroll(d| self.screenposition()); } },Perfectionism,NORMAL,,PINK,change_power,change_function,,,0,NO,NO,,,,,,,,,,,,,if(d % 2 == 0) { var dicelist = []; for (mydice in self.dicepool){ if (mydice.available() && mydice.basevalue != d){ dicelist.push(mydice); } } if(dicelist.length > 0) { shuffle(dicelist); dicelist[0].animatereroll(d| self.screenposition()); } }
Tear Down This Wall_upgraded,Do [sword]<d6> damage[;]|set a random dice to <d6>,2,attack(d); sfxdamage(target|d); var dicelist = []; for (mydice in self.dicepool){ if (mydice.available() && mydice.basevalue != d){ dicelist.push(mydice); } } if(dicelist.length > 0) { shuffle(dicelist); dicelist[0].animatereroll(d| self.screenposition()); },Perfectionism,NORMAL,,PINK,,,,,0,NO,NO,,,,,,,,,,,,,var dicelist = []; for (mydice in self.dicepool){ if (mydice.available() && mydice.basevalue != d){ dicelist.push(mydice); } } if(dicelist.length > 0) { shuffle(dicelist); dicelist[0].animatereroll(d| self.screenposition()); }
Tear Down This Wall_downgraded,Do [sword]<d6> damage. On even[;]|set a random dice to <d6>-1,2,attack(d); sfxdamage(target|d); if(d % 2 == 0) { var dicelist = []; for (mydice in self.dicepool){ if (mydice.available() && mydice.basevalue != d - 1){ dicelist.push(mydice); } } if(dicelist.length > 0) { shuffle(dicelist); dicelist[0].animatereroll(d - 1| self.screenposition()); } } /*i am so original it is crazy!*/,Perfectionism,NORMAL,,PINK,,,,,0,NO,NO,,,,,,,,,,,,,if(d % 2 == 0) { var dicelist = []; for (mydice in self.dicepool){ if (mydice.available() && mydice.basevalue != d - 1){ dicelist.push(mydice); } } if(dicelist.length > 0) { shuffle(dicelist); dicelist[0].animatereroll(d - 1| self.screenposition()); } } /*i am so original it is crazy!*/ /*this is a funyn coment i dont know who made it but its funny :) -gaetana*/
Nail Rat,Inflict [poison]2[;] get 2 dice|(You lose [heart]2 hp each turn),1,inflict(POISON|2); givedice([rand([1|2|3|4|5|6])|rand([1|2|3|4|5|6])]);,Anthrax,COUNTDOWN,5,PURPLE,change_power,change_power,,_poison,0,NO,NO,,,,,,e.animate(~flashandshake~); pierceattackself(2); sfx(~_damage~);,,,,,,,givedice([rand([1|2|3|4|5|6])|rand([1|2|3|4|5|6])]);
Nail Rat_downgraded,Inflict [poison]2 poison|(You lose [heart]2 hp each turn),1,inflict(POISON|2);,Anthrax,COUNTDOWN,5,PURPLE,,,,_poison,0,NO,NO,,,,,,e.animate(~flashandshake~); pierceattackself(2); sfx(~_damage~);,,,,,,,
Nail Rat_upgraded,Inflict [poison]2[;] get 2 dice|with values of 3 or less|(You lose [heart]2 hp each turn),1,inflict(POISON|2); givedice([rand([1|2|3])|rand([1|2|3])]);,Anthrax,COUNTDOWN,5,PURPLE,,,,_poison,0,NO,NO,,,,,,e.animate(~flashandshake~); pierceattackself(2); sfx(~_damage~);,,,,,,,givedice([rand([1|2|3])|rand([1|2|3])]);
Luckpick,Split a dice. 33% chance|to get this dice back,1,var odds = 33; if(getstatusself(~luck~) > 0){ odds = 66; } if(getstatusself(~luck+~) > 0){ odds = 100; } var s = split(d); if(chance(odds)) { self.textparticle(~Success!~); givedice([d|s[0]|s[1]]|~splitdice~); } else { givedice(s|~splitdice~); },Razor Blade,NORMAL,,GREEN,change_power,change_function,,none,0,YES,NO,,,,,,,,,,,,,
Luckpick_upgraded,Split a dice. 66% chance|to get this dice back,1,var odds = 66; if(getstatusself(~luck~) > 0){ odds = 100; } if(getstatusself(~luck+~) > 0){ odds = 100; } var s = split(d); if(chance(odds)) { self.textparticle(~Success!~); givedice([d|s[0]|s[1]]|~splitdice~); } else { givedice(s|~splitdice~); },Razor Blade,NORMAL,,GREEN,,,,none,0,YES,NO,,,,,,,,,,,,,
Luckpick_downgraded,Split a dice. 33% chance|to return this dice instead,1,var odds = 33; if(getstatusself(~luck~) > 0){ odds = 66; } if(getstatusself(~luck+~) > 0){ odds = 100; } var s = split(d); if(chance(odds)) { self.textparticle(~No effect!~); givedice(d); } else { givedice(s|~splitdice~); },Razor Blade,NORMAL,,GREEN,,,,none,0,YES,NO,,,,,,,,,,,,,
Plight,Half of target's [poison]poison|becomes alt. poison,1,var p = getstatus(POISON) / 2; if(p % 1 != 0) { p += 0.5; } removestatus(POISON|p); inflict(~alternate_poison~|p);,Emetic,COUNTDOWN,18,PURPLE,change_power,change_function,poison,_poison,0,NO,NO,,1,,,,,,,,,,,
Plight_downgraded,1/4 of target's [poison]poison|becomes alt. poison,1,var p = getstatus(POISON) / 4; if(p % 1 != 0) { p += 0.5; } removestatus(POISON|p); inflict(~alternate_poison~|p);,Emetic,COUNTDOWN,18,PURPLE,,,,_poison,0,NO,NO,,,,,,,,,,,,,
Plight_upgraded,Half of target's [poison]poison|becomes alt. poison,1,var p = getstatus(POISON) / 2; if(p % 1 != 0) { p += 0.5; } removestatus(POISON|p); inflict(~alternate_poison~|p);,Emetic,COUNTDOWN,12,PURPLE,,,,_poison,0,NO,NO,,,,,,,,,,,,,
Plight_weakened,1/4 of target's [poison]poison|becomes alt. poison,1,var p = getstatus(POISON) / 4; if(p % 1 != 0) { p += 0.5; } removestatus(POISON|p); inflict(~alternate_poison~|p);,Emetic,COUNTDOWN,12,PURPLE,,,,_poison,0,NO,NO,,,,,,,,,,,,,
Third Place Cauldron,Get a different dice[;] do [sword]3|,1,var dicelist = [1|2|3|4|5|6]; dicelist.remove(d); givedice(rand(dicelist)); attack(3); sfxdamage(target|3);,Magic Dice,REQUIRE3,,ORANGE,change_power,change_function,,,3,NO,NO,,1,,,,,,,,,,,
Third Place Cauldron_upgraded,Get a higher dice[;] do [sword]3|,1,if(d >= 6) givedice(d + 1); else givedice(rand([6|5|4|3|2|1].splice(0|6-d))); attack(3); sfxdamage(target|3);,Magic Dice,REQUIRE3,,ORANGE,,,,,3,NO,NO,,,,,,,,,,,,,
Third Place Cauldron_downgraded,Do [sword]3 damage|,1,attack(3); sfxdamage(target|3);,Magic Dice,REQUIRE3,,ORANGE,,,,,3,NO,NO,,,,,,,,,,,,,
Autohook,Gain [recycle]Re-Equip for|every 4 items used|this fight (items used: <var:itemuses>),1,/*i decided; you know what; if i'm really going to implement all of these ridiculous reequip edgecases for stuff like whipcrack; i'm not letting them go to waste*/,Sustainability,,,GREEN,change_power,change_power,,none,0,NO,NO,,,self.setvar(~itemuses~|0);,self.setvar(~itemuses~|0);,,,if(!onlimit) { /*kludge so if you have more than one autohook the recorded equipment use count isn't inflated*/ var alleq = [for(eq in self.equipment) if(eq.name == ~Autohook~) eq]; if(alleq[0] == e) self.setvar(~itemuses~|self.getvar(~itemuses~) + 1); if(self.getvar(~itemuses~) % 4 == 0) { sfx(~_recycle~); e.animate(~flashandshake~); inflictself(REEQUIPNEXT); } },,,,,,
Autohook_upgraded,Gain [recycle]Re-Equip at start|of fight[;] and for every 4|items used this fight (<var:itemuses>),1,,Sustainability,,,GREEN,,,,none,0,NO,NO,,,self.setvar(~itemuses~|0);,self.setvar(~itemuses~|0);,,if(turn == 1) { e.animate(~flashandshake~); inflictself(REEQUIPNEXT); sfx(~_recycle~); },if(!onlimit) { var alleq = [for(eq in self.equipment) if(eq.name == ~Autohook~) eq]; if(alleq[0] == e) self.setvar(~itemuses~|self.getvar(~itemuses~) + 1); if(self.getvar(~itemuses~) % 4 == 0) { sfx(~_recycle~); e.animate(~flashandshake~); inflictself(REEQUIPNEXT); } },,,,,,
Autohook_downgraded,Gain [recycle]Re-Equip for|every 5 items used|this fight (items used: <var:itemuses>),1,,Sustainability,,,GREEN,,,,none,0,NO,NO,,,self.setvar(~itemuses~|0);,self.setvar(~itemuses~|0);,,,if(!onlimit) { var alleq = [for(eq in self.equipment) if(eq.name == ~Autohook~) eq]; if(alleq[0] == e) self.setvar(~itemuses~|self.getvar(~itemuses~) + 1); if(self.getvar(~itemuses~) % 5 == 0) { sfx(~_recycle~); e.animate(~flashandshake~); inflictself(REEQUIPNEXT); } },,,,,,
Trinity Charm,Roll a 3[;] 33% chance|to roll another 3,1,var odds = 33.33; if(getstatusself(~luck~) > 0){ odds = 66.66; } if(getstatusself(~luck+~) > 0){ odds = 100; }   if(chance(odds)) { self.textparticle(~Success!~); givedice([3|3]); } else{ givedice(3); },Trinity,MIN4,,YELLOW,change_power,change_power,,,0,YES,NO,,1,,,,,,,,,,,
Trinity Charm_upgraded,Roll a 3[;] 33% chance|to roll another 3,1,var odds = 33.33; if(getstatusself(~luck~) > 0){ odds = 66.66; } if(getstatusself(~luck+~) > 0){ odds = 100; }   if(chance(odds)) { self.textparticle(~Success!~); givedice([3|3]); } else{ givedice(3); },Trinity,COUNTDOWN,4,YELLOW,,,,,0,YES,NO,,,,,,,,,,,,,
Trinity Charm_downgraded,Roll a 3,1,givedice(3); /*tc has gone through a million and one iterations. in its very first incarnation it was a 3-countdown 33% chance to roll a 3; 3 uses this turn but it kind of captured the very essence of why jackeea doesn't like chance items. same with when its chance was to roll three 3s. at some point the base was needs 3 and the upgrade made it min 3. the incarnation this was in before i wrote this note and redesigned it was the same as before; but min3 and the upgrade made it a countdown of 3. for the longest time i refused to touch tc because i didn't want it to involve any number that wasn't a 3. this incarnation involves a 4 (min; countdown) and a 2 (how many 3s you roll when the chance succeeds). oh well. (also: in its very first few stages; it was green. how bizarre is that?) (also also: if this were morefluff i would've just stuck with the first design and never rethought it. nah jk ilu jackeea)*/,Trinity,MIN4,,YELLOW,,,,,0,YES,NO,,,,,,,,,,,,,
Spear,Do [sword]<d6> damage|Get a new dice,1,attack(d); sfxdamage(target|d); givedice(); /*my attempt at coming up with a generic 'spear' item. the original spear after which starspear; magic spear; etc. are named was renamed six shooter*/,Focus,REQUIRE6,,RED,increaserange,change_power,,,,,,,2,,,,,,,,,,,givedice();
Spear_downgraded,Do [sword]<d6> damage,1,attack(d); sfxdamage(target|d);,Focus,REQUIRE6,,RED,,,,,,,,,,,,,,,,,,,,
Ubernudge,-<d6> to all dice[;]|won't nudge below 1,1,var c = 0; var extradice = []; for (mydice in self.dicepool){ if (mydice.available()){ if(mydice.basevalue == 1) continue; else { if(mydice.basevalue - d < 1){ mydice.animatereroll(1| self.screenposition()| c * 0.05); } else { mydice.animatereroll((mydice.basevalue - d)| self.screenposition()| c * 0.05); } c++; } } },Double Whammy,MAX2,,GREEN,increaserange,decreaserange,,diceroll,0,YES,NO,,1,,,,,,,,,,,
Fatal Attraction,Drain [heart]4 health,2,drain(4); sfx(~_drain~);,Blood Sip,MAX4,,ORANGE,simplify,change_power,,,,,,finale,,,,,,,,,,,,
Fatal Attraction_downgraded,Drain [heart]4 health,2,drain(4); sfx(~_drain~);,Blood Sip,REQUIRE4,,ORANGE,,,,,,,,finale,,,,,,,,,,,,
Passivecation Program,Lock [lock]2 dice,2,inflict(LOCK|2); sfx(~_lock~); /*ncrmod jester finale cards include: brainwashing the enemy to become a model member of dystopian society*/,Copyright Strike,COUNTDOWN,10,ORANGE,change_power,change_power,,,,,,finale,,,,,,,,,,,,
Passivecation Program_downgraded,Blind [blind]2 dice,2,inflict(BLIND|2); sfx(~_blind~);,Copyright Strike,COUNTDOWN,10,ORANGE,,,,,,,,finale,,,,,,,,,,,,
Passivecation Program_upgraded,Lock [lock]3 dice,2,inflict(LOCK|3); sfx(~_lock~);,Copyright Strike,COUNTDOWN,10,ORANGE,,,,,,,,finale,,,,,,,,,,,,
We Watch and We Wait,In [jinx]<d6> turns[;]|deal [sword]20 damage,2,jinx(~Watch and Wait~|~take [sword]20 damage~|~Take [sword]20 damage~|~attack(20); sfxdamage(null|20); sfx(\~_fire\~|\~\~|0.1); ~|target|self|d|0);  sfx(~_thinghappens~);,Drunken Boxing,MIN4,,ORANGE,increaserange,complicate,,,,,,finale,,,,,,,,,,,,
Anger,Burn [fire]<d6> dice,2,inflict(FIRE|d); sfx(~_fire~);,Heat Ray,MIN2,,ORANGE,add2,complicate,,,,,,finale,,,,,,,,,,,,
Face the Music,Do [sword]1 dmg[;] +[weaken]1 weaken|,2,attack(1); sfxdamage(target|1); inflict(WEAKEN); sfx(~_weaken~);,Guitar Solo,EVEN,,ORANGE,change_power,change_power,,,-1,,,finale,,,,,,,,,,,,
Face the Music_downgraded,Do [sword]1 dmg[;] +[weaken]1 weaken|,2,attack(1); sfxdamage(target|1); inflict(WEAKEN); sfx(~_weaken~);,Guitar Solo,EVEN,,ORANGE,,,,,3,,,finale,,,,,,,,,,,,
Face the Music_upgraded,Do [sword]1 dmg[;] +[weaken]1 weaken|,2,attack(1); sfxdamage(target|1); inflict(WEAKEN); sfx(~_weaken~);,Guitar Solo,MIN2,,ORANGE,,,,,-1,,,finale,,,,,,,,,,,,
Revelation,Get two blessings at|the start of next turn,2,jinx(~Revelation~|~get 2 blessings~|~Get 2 blessings~|~for(i in 0...2) { var randomstatus = rand([SHIELD|FURY|REDUCE|REEQUIPNEXT|DODGE]); var a = 1; if (randomstatus == SHIELD) a = 4; if (randomstatus == REDUCE) a = 2; inflict(randomstatus | a); if(randomstatus == REDUCE) randomstatus = SHIELD; if(randomstatus == REEQUIPNEXT) randomstatus = 'recycle'; sfx('_' + randomstatus.toLowerCase()|''|i * 0.2); }~|self|self|1|d); sfx(~_thinghappens~),,NORMAL|NORMAL,,ORANGE,,,,,,YES,,finale,,,,,,,,,,,,
Crazy Glue,[lock]Counter a random dice|that's not countered yet,1,var availablecounters = [1|2|3|4|5|6]; for(num in availablecounters) { if(getstatus(~counter_~ + num) > 0) { availablecounters.remove(num); } } if(availablecounters.length == 0) { self.textparticle(~No effect!~); } else { inflict(~counter_~ + rand(availablecounters)); sfx(~_lock~); },Confiscate,NORMAL,,PURPLE,change_power,change_power,,,,,,,,,,,,,,,,,,
Crazy Glue_downgraded,[lock]Counter a random dice|that's not countered yet,1,var availablecounters = [1|2|3|4|5|6]; for(num in availablecounters) { if(getstatus(~counter_~ + num) > 0) { availablecounters.remove(num); } } if(availablecounters.length == 0) { self.textparticle(~No effect!~); } else { inflict(~counter_~ + rand(availablecounters)); sfx(~_lock~); },Confiscate,ODD,,PURPLE,,,,,,,,,,,,,,,,,,,,
Crazy Glue_upgraded,[lock]Counter a random dice|higher than or equal to <d6>,1,var availablecounters = [6|5|4|3|2|1].splice(0|7-d); for(num in availablecounters) { if(getstatus(~counter_~ + num) > 0) { availablecounters.remove(num); } } if(availablecounters.length == 0) { self.textparticle(~No effect!~); } else { inflict(~counter_~ + rand(availablecounters)); sfx(~_lock~); },Confiscate,NORMAL,,PURPLE,,,,,,,,,,,,,,,,,,,,
